"time","consumption_rate","investment_rate","profit_mass","profit_rate","profit_share","saving_rate","utilization_rate","wage_mass","wage_share"
33.2,0.14794446344961,0.1334737279422045,0.2452413526233008,0.08174711754110026,0.2904827052466019,0.1334737279422045,0.8442545741754435,0.5990132215521428,0.7095172947533981
33.4,0.150257997852055,0.1336009694437666,0.2422163962751008,0.08073879875836691,0.2844327925502017,0.1336009694437666,0.851576901887465,0.6093605056123642,0.7155672074497983
33.6,0.1531817897968846,0.1337995276668904,0.2385256621387894,0.07950855404626316,0.2770513242775789,0.1337995276668904,0.860943952391325,0.6224182902525356,0.7229486757224211
33.8,0.1567384014250865,0.1340957021240184,0.2342273552964344,0.07807578509881148,0.2684547105928692,0.1340957021240184,0.8725023106473144,0.63827495535088,0.7315452894071308
34,0.1609560075484602,0.1345209354106611,0.2293892626146236,0.07646308753820787,0.2587785252292474,0.1345209354106611,0.8864308288773639,0.6570415662627404,0.7412214747707526
34.2,0.1658686677098697,0.1351116243628258,0.2240876837050857,0.07469589456836191,0.2481753674101714,0.1351116243628258,0.9029408762180866,0.6788531925130008,0.7518246325898286
34.4,0.1715162746241982,0.135908754163009,0.218406227634234,0.07280207587807801,0.236812455268468,0.135908754163009,0.9222750863616217,0.7038688587273877,0.7631875447315319
34.6,0.1779438904804808,0.1369572371654183,0.2124344943582427,0.07081149811941423,0.2248689887164854,0.1369572371654183,0.9447033829376973,0.7322688885794546,0.7751310112835146
34.8,0.1852000396101857,0.138304777455284,0.2062666616782154,0.06875555389273846,0.2125333233564308,0.138304777455284,0.9705144511964091,0.7642477895181937,0.7874666766435692
35,0.1933333333333334,0.1400000000000001,0.2000000000000002,0.06666666666666672,0.2000000000000001,0.1400000000000001,1,0.8000000000000003,0.7999999999999999
35.2,0.2023865642132406,0.1420894813261845,0.1937333383217846,0.06457777944059488,0.1874666766435694,0.1420894813261845,1.033428136618275,0.8396947982964905,0.8125333233564306
35.4,0.2123871554224027,0.1446132110786747,0.1875655056417573,0.06252183521391909,0.1751310112835147,0.1446132110786747,1.071001099503232,0.883435593861475,0.8248689887164853
35.6,0.2233326808639418,0.1475979410461939,0.181593772365766,0.06053125745525532,0.1631875447315322,0.1475979410461939,1.112791865730407,0.9311980933646412,0.8368124552684678
35.8,0.2351702880390949,0.1510479281010162,0.1759123162949144,0.05863743876497146,0.1518246325898288,0.1510479281010162,1.158654648420333,0.9827423321254189,0.8481753674101712
36,0.2477696265694053,0.1549329077827098,0.1706107373853762,0.05687024579512542,0.1412214747707528,0.1549329077827098,1.208107603056345,1.037496865670969,0.8587785252292472
36.2,0.2608908446222295,0.1591739747534027,0.1657726447035653,0.05525754823452175,0.131545289407131,0.1591739747534027,1.260194458126897,1.094421813423331,0.8684547105928691
36.4,0.2741528861718694,0.1636296191768613,0.1614743378612107,0.05382477928707022,0.1229486757224212,0.1636296191768613,1.313347516046192,1.151873178184981,0.8770513242775788
36.6,0.2870126642465987,0.1680864571699421,0.1577836037248992,0.05259453457496639,0.1155672074497985,0.1680864571699421,1.365297364249622,1.207513760524723,0.8844327925502016
36.8,0.2987710886044288,0.1722615086523835,0.1547586473766991,0.05158621579223303,0.1095172947533982,0.1722615086523835,1.413097791770437,1.258339144393738,0.8904827052466018
37,0.3086232805997625,0.1758234557385389,0.1524471741852424,0.05081572472841412,0.1048943483704847,0.1758234557385389,1.453340209014904,1.300893034829662,0.8951056516295153
37.2,0.3157618299066788,0.178436680663881,0.1508856374635655,0.05029521248785515,0.1017712749271311,0.178436680663881,1.482595531711679,1.331709894248114,0.8982287250728689
37.4,0.3195207440150833,0.1798227941717747,0.1500986635785866,0.05003288785952886,0.1001973271571729,0.1798227941717747,1.498030614560574,1.347931950981988,0.8998026728428271
37.6,0.3195207440150833,0.1798227941717747,0.1500986635785866,0.05003288785952886,0.1001973271571728,0.1798227941717747,1.498030614560574,1.347931950981988,0.8998026728428271
37.8,0.3157618299066793,0.1784366806638813,0.1508856374635656,0.05029521248785521,0.1017712749271311,0.1784366806638813,1.482595531711682,1.331709894248116,0.8982287250728689
38,0.3086232805997625,0.1758234557385389,0.1524471741852423,0.05081572472841409,0.1048943483704846,0.1758234557385389,1.453340209014904,1.300893034829662,0.8951056516295154
38.2,0.2987710886044289,0.1722615086523835,0.154758647376699,0.05158621579223299,0.1095172947533981,0.1722615086523835,1.413097791770437,1.258339144393738,0.8904827052466019
38.4,0.287012664246599,0.1680864571699422,0.1577836037248992,0.05259453457496639,0.1155672074497984,0.1680864571699422,1.365297364249623,1.207513760524724,0.8844327925502016
38.6,0.2741528861718692,0.1636296191768612,0.1614743378612104,0.05382477928707013,0.1229486757224211,0.1636296191768612,1.313347516046191,1.151873178184981,0.8770513242775789
38.8,0.2608908446222301,0.159173974753403,0.1657726447035654,0.05525754823452181,0.1315452894071309,0.159173974753403,1.260194458126899,1.094421813423334,0.8684547105928692
39,0.2477696265694057,0.15493290778271,0.1706107373853763,0.05687024579512545,0.1412214747707526,0.15493290778271,1.208107603056347,1.037496865670971,0.8587785252292474
39.2,0.2351702880390949,0.1510479281010161,0.1759123162949142,0.05863743876497138,0.1518246325898286,0.1510479281010161,1.158654648420333,0.9827423321254188,0.8481753674101713
39.4,0.223332680863942,0.147597941046194,0.1815937723657659,0.0605312574552553,0.163187544731532,0.147597941046194,1.112791865730408,0.931198093364642,0.836812455268468
39.6,0.212387155422403,0.1446132110786748,0.1875655056417573,0.06252183521391909,0.1751310112835146,0.1446132110786748,1.071001099503233,0.883435593861476,0.8248689887164854
39.8,0.2023865642132407,0.1420894813261844,0.1937333383217845,0.06457777944059483,0.1874666766435692,0.1420894813261844,1.033428136618275,0.8396947982964909,0.8125333233564308
40,0.1933333333333334,0.14,0.2,0.06666666666666667,0.1999999999999999,0.14,1,0.8000000000000004,0.8
40,0.1933333333333334,0.14,0.2,0.06666666666666667,0.1999999999999999,0.14,1,0.8000000000000004,0.8
