"time","H_stock","der(H_stock)","X_center","X_continuous_level","X_cycle_time","X_phase","X_step_index","X_step_progress","X_triangle","X_within_step","consumption_rate","hoard_propensity","hoarding_flow","investment_rate","profit_mass","profit_rate","profit_share","saving_rate","utilization_rate","wage_mass","wage_share"
24.6,0.09234824683632797,0.004260035281899924,2,0.656,300,24.6,0,0.9577102281579662,0.164,0.656,0.1380000433988344,0.07525051046786539,0.004260035281899924,0.1137526808705699,0.1698341415392434,0.05661138051308116,0.2248689887164854,0.1137526808705699,0.7552581728082131,0.5854240312689696,0.7751310112835146
24.64,0.09252469391354899,0.004556912214781798,2,0.6570666666666667,300,24.64,0,0.958565869546673,0.1642666666666667,0.6570666666666667,0.1360806560125866,0.08253062181478699,0.004556912214781798,0.1121571317121257,0.1656444158996511,0.0552148052998837,0.2224270760949382,0.1121571317121257,0.7447133631741369,0.5790689472744859,0.7775729239050618
24.68,0.09271277557362949,0.004839359217945056,2,0.6581333333333333,300,24.68,0,0.9594049327125419,0.1645333333333333,0.6581333333333333,0.134250211361595,0.08984408895952267,0.004839359217945056,0.1106182914223965,0.1615919068462699,0.05386396894875662,0.2199709980514408,0.1106182914223965,0.7346055083519746,0.5730136015057047,0.7800290019485592
24.72,0.09291187249933441,0.005107830940463611,2,0.6592,300,24.72,0,0.960227709404289,0.1648,0.6592,0.1325067503262957,0.09718536481586487,0.005107830940463611,0.1091348924959684,0.1576728435441277,0.05255761451470924,0.2175023058975278,0.1091348924959684,0.7249249284667921,0.5672520849226644,0.7824976941024722
24.76,0.09312143904654457,0.005362781441485506,2,0.6602666666666667,300,24.76,0,0.9610344874231839,0.1650666666666667,0.6602666666666667,0.1308483152250578,0.1045488826245945,0.005362781441485506,0.1077056700246277,0.1538834650411829,0.05129448834706096,0.2150225589120757,0.1077056700246277,0.7156619557490567,0.5617784907078738,0.7849774410879242
24.8,0.09334096764320675,0.005604662665994276,2,0.6613333333333333,300,24.8,0,0.9618255506266822,0.1653333333333333,0.6613333333333333,0.1292729574461164,0.1119290645614456,0.005604662665994276,0.1063293670049767,0.1502200350182724,0.05007334500609081,0.2125333233564304,0.1063293670049767,0.7068069733532794,0.5565869383350069,0.7874666766435696
24.84,0.09356987741995766,0.005833923127132631,2,0.6624,300,24.84,0,0.9626011789346003,0.1656,0.6624,0.1277787438657225,0.1193203304217936,0.005833923127132631,0.1050047388301376,0.1466788544712346,0.04889295149041153,0.2100361714851217,0.1050047388301376,0.6983504480875804,0.5516715936163458,0.7899638285148783
24.88,0.09380776944036155,0.006051006773792841,2,0.6634666666666666,300,24.88,0,0.9633616483377053,0.1658666666666667,0.6634666666666666,0.1263637621673171,0.1267171063417409,0.006051006773792841,0.1037305570452595,0.1432562725384684,0.04775209084615614,0.2075326805527934,0.1037305570452595,0.6902829576377298,0.5470266850992614,0.7924673194472066
24.92,0.09405408832525949,0.006256352023899699,2,0.6645333333333334,300,24.92,0,0.9641072309085997,0.1661333333333334,0.6645333333333334,0.1250261251666547,0.1341138335148033,0.006256352023899699,0.1025056124398492,0.1399486956699914,0.04664956522333046,0.2050244318179769,0.1025056124398492,0.6825952128195115,0.5426465171495202,0.7949755681820231
24.96,0.09430838902505098,0.00645039094546484,2,0.6656,300,24.96,0,0.9648381948147847,0.1664,0.6656,0.1237639742383102,0.1415049768632475,0.00645039094546484,0.1013287175435166,0.1367525953175186,0.04558419843917288,0.2025130095443338,0.1013287175435166,0.6752780753454802,0.5385254800279616,0.7974869904556662
25,0.09457025261002214,0.006633548569064336,2,0.6666666666666666,300,25,0,0.9655548043337888,0.1666666666666667,0.6666666666666666,0.1225754819299804,0.1488850336233178,0.006633548569064336,0.100198708585614,0.1336645143093567,0.04455483810311889,0.2000000000000001,0.100198708585614,0.6683225715467831,0.5346580572374264,0.7999999999999999
25.04,0.09483918747683764,0.006806242316875527,2,0.6677333333333333,300,25.04,0,0.9662573198702491,0.1669333333333333,0.6677333333333333,0.1214588538425152,0.1562485418040934,0.006806242316875527,0.09911444697349382,0.130681072059078,0.04356035735302599,0.1974869904556663,0.09911444697349382,0.6617199024480271,0.5310388303889492,0.8025130095443337
25.08,0.09511483825948835,0.00696888153479998,2,0.6688,300,25.08,0,0.9669459979748414,0.1672,0.6688,0.120412329845664,0.1635900884806094,0.00696888153479998,0.09807482033871648,0.1277989687430119,0.04259965624767062,0.1949755681820232,0.09807482033871648,0.6554614505531413,0.5276624818101294,0.8050244318179768
25.12,0.09539677951523581,0.007121867115493915,2,0.6698666666666667,300,25.12,0,0.9676210913649552,0.1674666666666667,0.6698666666666667,0.1194341846921975,0.170904317883025,0.007121867115493915,0.09707874319555149,0.1250149885686643,0.04167166285622143,0.1924673194472067,0.09707874319555149,0.6495387836632471,0.5245237950945828,0.8075326805527933
25.16,0.09568462572714177,0.007265591201326103,2,0.6709333333333334,300,25.16,0,0.9682828489470119,0.1677333333333333,0.6709333333333334,0.1185227280863042,0.1781859392451097,0.007265591201326103,0.09612515725150431,0.1223260022441783,0.04077533408139276,0.1899638285148785,0.09612515725150431,0.6439436560134256,0.5216176537692473,0.8100361714851215
25.2,0.09597800699228957,0.007400436957389168,2,0.6719999999999999,300,25.2,0,0.9689315158403325,0.168,0.6719999999999999,0.1176763042560035,0.185429734377113,0.007400436957389168,0.0952130314053841,0.1197289687478932,0.03990965624929772,0.1874666766435697,0.0952130314053841,0.6386680069841628,0.5189390382362696,0.8125333233564302
25.24,0.09627657263083667,0.007526778405703843,2,0.6730666666666666,300,25.24,0,0.9695673334024599,0.1682666666666666,0.6730666666666666,0.1168932910737581,0.1926305649301002,0.007526778405703843,0.09434136146459432,0.1172209364869238,0.03907364549564126,0.1849774410879244,0.09434136146459432,0.6337039576150572,0.5164830211281334,0.8150225589120756
25.28,0.09658001761785143,0.007644980312683895,2,0.6741333333333334,300,25.28,0,0.9701905392558456,0.1685333333333333,0.6741333333333334,0.1161720987644761,0.1997833793211366,0.007644980312683895,0.09350916960986599,0.1147990439243973,0.03826634797479909,0.1824976941024723,0.09350916960986599,0.6290438051230264,0.5142447611986292,0.8175023058975277
25.32,0.09688801483145432,0.007755398122775051,2,0.6752,300,25.32,0,0.9708013673158153,0.1688,0.6752,0.1155111682356883,0.2068832192912145,0.007755398122775051,0.09271550363255342,0.1124605197465292,0.03748683991550972,0.1800290019485594,0.09271550363255342,0.6246800156047253,0.5122194958581961,0.8199709980514407
25.36,0.097200268596793,0.007858377931949521,2,0.6762666666666667,300,25.36,0,0.971400047819728,0.1690666666666667,0.6762666666666667,0.1149089690608331,0.2139252260705075,0.007858377931949521,0.09195943596686659,0.1102026826330358,0.03673422754434526,0.1775729239050619,0.09195943596686659,0.6206052150830992,0.5104025324500634,0.822427076094938
