"time","H_stock","der(H_stock)","X_center","X_continuous_level","X_cycle_time","X_phase","X_step_index","X_step_progress","X_triangle","X_within_step","consumption_rate","hoard_propensity","hoarding_flow","investment_rate","profit_mass","profit_rate","profit_share","saving_rate","utilization_rate","wage_mass","wage_share"
0.72,0.0008804674848800583,0.0004250784562135285,2,0.0192,300,0.72,0,6.664925751387329e-05,0.0048,0.0192,0.05078002488216534,0.01886303228339907,0.0004250784562135285,0.04168583810706487,0.06760500377041137,0.02253500125680379,0.2437115766650933,0.04168583810706487,0.2773975889676906,0.2097925851972793,0.7562884233349068
0.76,0.0008946415864993198,0.00028350874822691,2,0.02026666666666667,300,0.76,0,6.808628532878336e-05,0.005066666666666666,0.02026666666666667,0.05223123473643454,0.01212544750718143,0.00028350874822691,0.04283094325559761,0.07014390554880526,0.02338130184960175,0.2459579860621488,0.04283094325559761,0.2851865339760964,0.2150426284272912,0.7540420139378512
0.8,0.000902977035308791,0.0001327591102263157,2,0.02133333333333334,300,0.8,0,6.955429481364517e-05,0.005333333333333334,0.02133333333333334,0.0537239251257535,0.005473843097658407,0.0001327591102263157,0.04400279309788126,0.0727600926028226,0.02425336420094086,0.2481753674101715,0.04400279309788126,0.2931801546709043,0.2204200620680817,0.7518246325898285
0.8333333339459293,0.0009052052872750992,-2.500033514513916e-12,2,0.02222222223855812,300,0.8333333339459293,0,7.080178402285586e-05,0.005555555559639529,0.02222222223855812,0.05500000001205575,-1.000013405416667e-10,-2.500033514513916e-12,0.04500000001350019,0.0750000000291671,0.02500000000972236,0.2500000000333338,0.04500000001350019,0.3000000000766678,0.2250000000475007,0.7499999999666662
0.8333333339459293,0.0009052052872750992,-1.810434843858288e-14,2,0.02222222223855812,300,0.8333333339459293,0,7.080178402285586e-05,0.005555555559639529,0.02222222223855812,0.05500000000295533,-1.000013405416667e-10,-1.810434843858288e-14,0.0450000000060544,0.07500000001675744,0.02500000000558581,0.2500000000333338,0.0450000000060544,0.3000000000270292,0.2250000000102718,0.7499999999666662
0.84,0.0009052046311580073,-1.967842565195049e-07,2,0.0224,300,0.84,0,7.105395382528412e-05,0.0056,0.0224,0.05503202341664295,-0.001086960062653255,-1.967842565195049e-07,0.04506576546515288,0.07518214400307063,0.02506071466769021,0.2503623201635761,0.04506576546515288,0.3002933666453875,0.2251112226423168,0.7496376798364239
0.88,0.0009051733394491475,-1.367218237657932e-06,2,0.02346666666666667,300,0.88,0,7.258594461317935e-05,0.005866666666666667,0.02346666666666667,0.05521844473803055,-0.007552245399151758,-1.367218237657932e-06,0.04545520991322827,0.07626556758925314,0.02542185586308438,0.2525174629961296,0.04545520991322827,0.3020209639537765,0.2257553963645234,0.7474825370038705
0.92,0.0009050958414070473,-2.5193171397174e-06,2,0.02453333333333333,300,0.92,0,7.415096412932698e-05,0.006133333333333334,0.02453333333333333,0.0553953289291133,-0.01391740534240501,-2.5193171397174e-06,0.04583580209030915,0.07733231392241204,0.02577743797413734,0.2546394346734269,0.04583580209030915,0.3036933930582674,0.2263610791358553,0.7453605653265731
0.96,0.000904973077757419,-3.652099504459421e-06,2,0.0256,300,0.96,0,7.574972434482019e-05,0.006399999999999999,0.0256,0.05556303983615237,-0.02017794558877683,-3.652099504459421e-06,0.04620750505945392,0.07838170795386017,0.02612723598462005,0.2567268949126756,0.04620750505945392,0.3053116346868189,0.2269299267329587,0.7432731050873244
1,0.000904806292973495,-4.764617453126138e-06,2,0.02666666666666667,300,1,0,7.738295257370131e-05,0.006666666666666667,0.02666666666666667,0.05572193343309941,-0.02632948892004286,-4.764617453126138e-06,0.04657028167186813,0.0794130857018893,0.02647102856729644,0.2587785252292473,0.04657028167186813,0.3068766453149026,0.2274635596130133,0.7412214747707526
1.04,0.0009045951402479777,-5.85594704094347e-06,2,0.02773333333333334,300,1.04,0,7.905139180280907e-05,0.006933333333333334,0.02773333333333334,0.05587235758341562,-0.03236777858069286,-5.85594704094347e-06,0.0469240945700167,0.08042579461993501,0.026808598206645,0.2607930297694606,0.0469240945700167,0.308389356460297,0.227963561840362,0.7392069702305395
1.08,0.0009043438367066191,-6.925226574410976e-06,2,0.0288,300,1.08,0,8.07558010299525e-05,0.007200000000000001,0.0288,0.0560146519926512,-0.03828868121460759,-6.925226574410976e-06,0.04726890633896682,0.08141919419740705,0.02713973139913568,0.26276913612907,0.04726890633896682,0.3098506749948541,0.228431480797447,0.73723086387093
1.12,0.0009040528924515707,-7.971611023799556e-06,2,0.02986666666666667,300,1.12,0,8.249695560802461e-05,0.007466666666666667,0.02986666666666667,0.05614914788906229,-0.04408818936568243,-7.971611023799556e-06,0.04760467941919561,0.08239265613359122,0.02746421871119707,0.2647055961569444,0.04760467941919561,0.3112614819247737,0.2288688257911825,0.7352944038430556
1.16,0.0009037210594195576,-8.994270025929165e-06,2,0.03093333333333333,300,1.16,0,8.427564759788675e-05,0.007733333333333333,0.03093333333333333,0.05627616787995304,-0.04976242354972898,-8.994270025929165e-06,0.04793137615479193,0.08334556472184222,0.02778185490728074,0.2666011867434251,0.04793137615479193,0.3126226321042349,0.2292770673823927,0.7333988132565749
1.2,0.0009033483376105799,-9.992411829520791e-06,2,0.032,300,1.2,0,8.609268612758125e-05,0.008,0.032,0.05639602591247688,-0.05530763390759885,-9.992411829520791e-06,0.04824895892122782,0.08427731735558203,0.02809243911852734,0.2684547105928689,0.04824895892122782,0.3139349545011141,0.2296576371455321,0.7315452894071311
1.24,0.0009029347270246374,-1.096527570457291e-05,2,0.03306666666666667,300,1.24,0,8.794889776020387e-05,0.008266666666666667,0.03306666666666667,0.05650902714118475,-0.06072020145191354,-1.096527570457291e-05,0.04855739016578356,0.08518732486846536,0.02839577495615512,0.2702649969798849,0.04855739016578356,0.3151992519209049,0.2300119270524396,0.7297350030201151
1.28,0.0009024859745358546,-1.191220819873261e-05,2,0.03413333333333333,300,1.28,0,8.984512686927015e-05,0.008533333333333334,0.03413333333333333,0.05661546808692598,-0.06599663892205646,-1.191220819873261e-05,0.04885663269022227,0.08607501228538895,0.02869167076179632,0.2720309024887907,0.04885663269022227,0.3164163023314447,0.2303412900460558,0.7279690975112093
1.32,0.0009020192554836418,-1.283277380639404e-05,2,0.0352,300,1.32,0,9.178223602201996e-05,0.008800000000000001,0.0352,0.05671563690840016,-0.07113359126415433,-1.283277380639404e-05,0.04914665002844026,0.08693981973694066,0.02897993991231355,0.2737513117358174,0.04914665002844026,0.3175868608105213,0.2306470410735806,0.7262486882641825
1.36,0.0009015198981455884,-1.372615174711514e-05,2,0.03626666666666667,300,1.36,0,9.376110637138169e-05,0.009066666666666667,0.03626666666666667,0.05680981135904977,-0.07612783575464949,-1.372615174711514e-05,0.04942740480974727,0.08778119979554076,0.02926039993184692,0.2754251380736104,0.04942740480974727,0.3187116485063911,0.2309304487108504,0.7245748619263896
1.4,0.0009009879025216948,-1.459173005638742e-05,2,0.03733333333333333,300,1.4,0,9.578263805609666e-05,0.009333333333333332,0.03733333333333333,0.05689826069158355,-0.08097628178773505,-1.459173005638742e-05,0.04969886052184193,0.08859862078907139,0.02953287359635713,0.2770513242775789,0.04969886052184193,0.3197913636402764,0.231192742851205,0.7229486757224211
1.44,0.0009004232686119605,-1.542892745251796e-05,2,0.0384,300,1.44,0,9.784775060939221e-05,0.009599999999999999,0.0384,0.05698124501890586,-0.08567597034838008,-1.542892745251796e-05,0.04996098107784352,0.08939156624409349,0.02979718874803116,0.2786288432136619,0.04996098107784352,0.3208266782902481,0.2314351120461546,0.7213711567863381
